Group Starts,Avg - Delay (Peace Arch)
2019-02-18 00:00:00,0.0
2019-02-18 01:00:00,0.0
2019-02-18 02:00:00,0.8
2019-02-18 03:00:00,0.0
2019-02-18 04:00:00,0.0
2019-02-18 05:00:00,0.0
2019-02-18 06:00:00,0.3
2019-02-18 07:00:00,1.8
2019-02-18 08:00:00,11.3
2019-02-18 09:00:00,10.0
2019-02-18 10:00:00,26.7
2019-02-18 11:00:00,54.5
2019-02-18 12:00:00,50.7
2019-02-18 13:00:00,53.9
2019-02-18 14:00:00,47.0
2019-02-18 15:00:00,48.0
2019-02-18 16:00:00,57.7
2019-02-18 17:00:00,55.3
2019-02-18 18:00:00,36.4
2019-02-18 19:00:00,6.8
2019-02-18 20:00:00,0.8
2019-02-18 21:00:00,4.7
2019-02-18 22:00:00,3.9
2019-02-18 23:00:00,0.6
