Group Starts,Avg - Delay (Peace Arch)
2019-04-28 00:00:00,2.8
2019-04-28 01:00:00,0.0
2019-04-28 02:00:00,0.0
2019-04-28 03:00:00,0.0
2019-04-28 04:00:00,0.0
2019-04-28 05:00:00,0.0
2019-04-28 06:00:00,0.0
2019-04-28 07:00:00,8.3
2019-04-28 08:00:00,14.7
2019-04-28 09:00:00,17.2
2019-04-28 10:00:00,19.8
2019-04-28 11:00:00,28.8
2019-04-28 12:00:00,51.2
2019-04-28 13:00:00,54.1
2019-04-28 14:00:00,49.8
2019-04-28 15:00:00,49.5
2019-04-28 16:00:00,40.4
2019-04-28 17:00:00,43.8
2019-04-28 18:00:00,44.3
2019-04-28 19:00:00,5.1
2019-04-28 20:00:00,5.3
2019-04-28 21:00:00,5.6
2019-04-28 22:00:00,0.5
2019-04-28 23:00:00,3.2
