Group Starts,Avg - Delay (Peace Arch)
2019-04-16 00:00:00,7.1
2019-04-16 01:00:00,0.0
2019-04-16 02:00:00,32.3
2019-04-16 03:00:00,36.3
2019-04-16 04:00:00,36.2
2019-04-16 05:00:00,0.5
2019-04-16 06:00:00,0.0
2019-04-16 07:00:00,31.8
2019-04-16 08:00:00,14.7
2019-04-16 09:00:00,3.9
2019-04-16 10:00:00,5.7
2019-04-16 11:00:00,1.2
2019-04-16 12:00:00,0.1
2019-04-16 13:00:00,0.0
2019-04-16 14:00:00,1.8
2019-04-16 15:00:00,0.0
2019-04-16 16:00:00,1.2
2019-04-16 17:00:00,10.2
2019-04-16 18:00:00,1.1
2019-04-16 19:00:00,0.8
2019-04-16 20:00:00,0.4
2019-04-16 21:00:00,0.2
2019-04-16 22:00:00,0.4
2019-04-16 23:00:00,0.0
