Group Starts,Avg - Delay (Peace Arch)
2019-02-02 00:00:00,0.0
2019-02-02 01:00:00,0.0
2019-02-02 02:00:00,0.0
2019-02-02 03:00:00,0.0
2019-02-02 04:00:00,0.0
2019-02-02 05:00:00,0.1
2019-02-02 06:00:00,0.0
2019-02-02 07:00:00,0.8
2019-02-02 08:00:00,1.7
2019-02-02 09:00:00,1.8
2019-02-02 10:00:00,10.2
2019-02-02 11:00:00,18.2
2019-02-02 12:00:00,16.9
2019-02-02 13:00:00,11.4
2019-02-02 14:00:00,4.9
2019-02-02 15:00:00,14.9
2019-02-02 16:00:00,9.0
2019-02-02 17:00:00,1.2
2019-02-02 18:00:00,6.2
2019-02-02 19:00:00,6.9
2019-02-02 20:00:00,0.8
2019-02-02 21:00:00,0.1
2019-02-02 22:00:00,0.0
2019-02-02 23:00:00,1.8
