Group Starts,Avg - Delay (Peace Arch)
2019-06-19 00:00:00,0.0
2019-06-19 01:00:00,0.0
2019-06-19 02:00:00,0.0
2019-06-19 03:00:00,0.0
2019-06-19 04:00:00,0.0
2019-06-19 05:00:00,0.3
2019-06-19 06:00:00,0.3
2019-06-19 07:00:00,1.3
2019-06-19 08:00:00,2.5
2019-06-19 09:00:00,0.7
2019-06-19 10:00:00,8.9
2019-06-19 11:00:00,19.6
2019-06-19 12:00:00,13.4
2019-06-19 13:00:00,9.3
2019-06-19 14:00:00,13.4
2019-06-19 15:00:00,18.0
2019-06-19 16:00:00,20.3
2019-06-19 17:00:00,5.8
2019-06-19 18:00:00,3.3
2019-06-19 19:00:00,5.2
2019-06-19 20:00:00,2.2
2019-06-19 21:00:00,0.4
2019-06-19 22:00:00,0.3
2019-06-19 23:00:00,0.0
