Group Starts,Avg - Delay (Peace Arch)
2019-01-27 00:00:00,0.0
2019-01-27 01:00:00,0.0
2019-01-27 02:00:00,0.0
2019-01-27 03:00:00,0.0
2019-01-27 04:00:00,0.0
2019-01-27 05:00:00,0.0
2019-01-27 06:00:00,0.0
2019-01-27 07:00:00,0.3
2019-01-27 08:00:00,0.1
2019-01-27 09:00:00,0.0
2019-01-27 10:00:00,0.6
2019-01-27 11:00:00,14.3
2019-01-27 12:00:00,16.2
2019-01-27 13:00:00,26.3
2019-01-27 14:00:00,27.1
2019-01-27 15:00:00,16.3
2019-01-27 16:00:00,4.2
2019-01-27 17:00:00,3.3
2019-01-27 18:00:00,2.5
2019-01-27 19:00:00,1.5
2019-01-27 20:00:00,0.9
2019-01-27 21:00:00,2.8
2019-01-27 22:00:00,5.0
2019-01-27 23:00:00,0.0
