Group Starts,Avg - Delay (Peace Arch)
2019-01-05 00:00:00,0.7
2019-01-05 01:00:00,0.0
2019-01-05 02:00:00,0.0
2019-01-05 03:00:00,0.0
2019-01-05 04:00:00,0.0
2019-01-05 05:00:00,0.1
2019-01-05 06:00:00,0.0
2019-01-05 07:00:00,0.8
2019-01-05 08:00:00,1.9
2019-01-05 09:00:00,2.0
2019-01-05 10:00:00,2.0
2019-01-05 11:00:00,10.0
2019-01-05 12:00:00,10.9
2019-01-05 13:00:00,22.2
2019-01-05 14:00:00,24.7
2019-01-05 15:00:00,20.6
2019-01-05 16:00:00,11.4
2019-01-05 17:00:00,2.8
2019-01-05 18:00:00,1.8
2019-01-05 19:00:00,4.1
2019-01-05 20:00:00,8.3
2019-01-05 21:00:00,9.3
2019-01-05 22:00:00,9.6
2019-01-05 23:00:00,3.5
