Group Starts,Avg - Delay (Peace Arch)
2019-05-05 00:00:00,1.0
2019-05-05 01:00:00,0.0
2019-05-05 02:00:00,0.0
2019-05-05 03:00:00,0.0
2019-05-05 04:00:00,0.0
2019-05-05 05:00:00,0.0
2019-05-05 06:00:00,2.3
2019-05-05 07:00:00,4.8
2019-05-05 08:00:00,2.0
2019-05-05 09:00:00,1.0
2019-05-05 10:00:00,1.6
2019-05-05 11:00:00,13.8
2019-05-05 12:00:00,13.4
2019-05-05 13:00:00,22.2
2019-05-05 14:00:00,22.0
2019-05-05 15:00:00,20.2
2019-05-05 16:00:00,40.0
2019-05-05 17:00:00,66.4
2019-05-05 18:00:00,44.8
2019-05-05 19:00:00,26.3
2019-05-05 20:00:00,10.0
2019-05-05 21:00:00,0.5
2019-05-05 22:00:00,4.4
2019-05-05 23:00:00,0.2
