Group Starts,Avg - Delay (Peace Arch)
2019-07-21 00:00:00,1.5
2019-07-21 01:00:00,0.0
2019-07-21 02:00:00,0.0
2019-07-21 03:00:00,0.0
2019-07-21 04:00:00,0.0
2019-07-21 05:00:00,0.1
2019-07-21 06:00:00,0.7
2019-07-21 07:00:00,11.8
2019-07-21 08:00:00,10.5
2019-07-21 09:00:00,12.6
2019-07-21 10:00:00,34.0
2019-07-21 11:00:00,48.7
2019-07-21 12:00:00,45.9
2019-07-21 13:00:00,58.6
2019-07-21 14:00:00,48.4
2019-07-21 15:00:00,49.8
2019-07-21 16:00:00,57.0
2019-07-21 17:00:00,39.1
2019-07-21 18:00:00,28.6
2019-07-21 19:00:00,5.8
2019-07-21 20:00:00,2.3
2019-07-21 21:00:00,2.3
2019-07-21 22:00:00,3.8
2019-07-21 23:00:00,2.5
