Group Starts,Avg - Delay (Peace Arch)
2019-03-31 00:00:00,0.8
2019-03-31 01:00:00,0.0
2019-03-31 02:00:00,0.0
2019-03-31 03:00:00,0.0
2019-03-31 04:00:00,0.0
2019-03-31 05:00:00,0.0
2019-03-31 06:00:00,1.6
2019-03-31 07:00:00,9.3
2019-03-31 08:00:00,5.8
2019-03-31 09:00:00,17.8
2019-03-31 10:00:00,17.3
2019-03-31 11:00:00,14.4
2019-03-31 12:00:00,32.7
2019-03-31 13:00:00,40.3
2019-03-31 14:00:00,42.3
2019-03-31 15:00:00,42.5
2019-03-31 16:00:00,53.8
2019-03-31 17:00:00,53.1
2019-03-31 18:00:00,55.9
2019-03-31 19:00:00,26.4
2019-03-31 20:00:00,10.9
2019-03-31 21:00:00,1.1
2019-03-31 22:00:00,0.0
2019-03-31 23:00:00,8.2
