Group Starts,Avg - Delay (Peace Arch)
2019-07-03 00:00:00,2.6
2019-07-03 01:00:00,0.2
2019-07-03 02:00:00,0.0
2019-07-03 03:00:00,0.0
2019-07-03 04:00:00,0.0
2019-07-03 05:00:00,0.6
2019-07-03 06:00:00,2.8
2019-07-03 07:00:00,2.0
2019-07-03 08:00:00,1.6
2019-07-03 09:00:00,0.8
2019-07-03 10:00:00,5.7
2019-07-03 11:00:00,19.5
2019-07-03 12:00:00,16.4
2019-07-03 13:00:00,19.7
2019-07-03 14:00:00,33.8
2019-07-03 15:00:00,26.8
2019-07-03 16:00:00,16.2
2019-07-03 17:00:00,15.8
2019-07-03 18:00:00,11.3
2019-07-03 19:00:00,5.2
2019-07-03 20:00:00,2.2
2019-07-03 21:00:00,1.4
2019-07-03 22:00:00,2.3
2019-07-03 23:00:00,4.1
