Group Starts,Avg - Delay (Peace Arch)
2019-01-11 00:00:00,0.1
2019-01-11 01:00:00,0.0
2019-01-11 02:00:00,0.0
2019-01-11 03:00:00,0.0
2019-01-11 04:00:00,0.0
2019-01-11 05:00:00,0.0
2019-01-11 06:00:00,0.2
2019-01-11 07:00:00,0.5
2019-01-11 08:00:00,0.3
2019-01-11 09:00:00,1.3
2019-01-11 10:00:00,12.3
2019-01-11 11:00:00,19.7
2019-01-11 12:00:00,15.2
2019-01-11 13:00:00,16.7
2019-01-11 14:00:00,3.2
2019-01-11 15:00:00,1.8
2019-01-11 16:00:00,1.9
2019-01-11 17:00:00,16.1
2019-01-11 18:00:00,18.4
2019-01-11 19:00:00,9.9
2019-01-11 20:00:00,3.7
2019-01-11 21:00:00,0.5
2019-01-11 22:00:00,0.7
2019-01-11 23:00:00,1.3
