Group Starts,Avg - Delay (Peace Arch)
2019-04-10 00:00:00,0.1
2019-04-10 01:00:00,0.2
2019-04-10 02:00:00,0.0
2019-04-10 03:00:00,0.0
2019-04-10 04:00:00,0.0
2019-04-10 05:00:00,0.0
2019-04-10 06:00:00,0.0
2019-04-10 07:00:00,0.1
2019-04-10 08:00:00,0.0
2019-04-10 09:00:00,1.1
2019-04-10 10:00:00,15.2
2019-04-10 11:00:00,23.0
2019-04-10 12:00:00,23.8
2019-04-10 13:00:00,21.4
2019-04-10 14:00:00,17.9
2019-04-10 15:00:00,18.4
2019-04-10 16:00:00,19.8
2019-04-10 17:00:00,21.3
2019-04-10 18:00:00,22.0
2019-04-10 19:00:00,16.7
2019-04-10 20:00:00,16.6
2019-04-10 21:00:00,4.6
2019-04-10 22:00:00,4.2
2019-04-10 23:00:00,1.3
