Group Starts,Avg - Delay (Peace Arch)
2019-06-08 00:00:00,0.0
2019-06-08 01:00:00,0.0
2019-06-08 02:00:00,0.0
2019-06-08 03:00:00,0.0
2019-06-08 04:00:00,0.0
2019-06-08 05:00:00,0.2
2019-06-08 06:00:00,1.6
2019-06-08 07:00:00,11.4
2019-06-08 08:00:00,21.3
2019-06-08 09:00:00,26.3
2019-06-08 10:00:00,35.1
2019-06-08 11:00:00,32.8
2019-06-08 12:00:00,23.3
2019-06-08 13:00:00,17.3
2019-06-08 14:00:00,8.3
2019-06-08 15:00:00,1.2
2019-06-08 16:00:00,25.4
2019-06-08 17:00:00,26.3
2019-06-08 18:00:00,32.4
2019-06-08 19:00:00,25.4
2019-06-08 20:00:00,1.1
2019-06-08 21:00:00,8.2
2019-06-08 22:00:00,4.1
2019-06-08 23:00:00,0.6
