Group Starts,Avg - Delay (Peace Arch)
2019-06-23 00:00:00,0.8
2019-06-23 01:00:00,0.0
2019-06-23 02:00:00,0.0
2019-06-23 03:00:00,0.0
2019-06-23 04:00:00,0.0
2019-06-23 05:00:00,0.0
2019-06-23 06:00:00,0.0
2019-06-23 07:00:00,6.2
2019-06-23 08:00:00,8.1
2019-06-23 09:00:00,12.9
2019-06-23 10:00:00,20.8
2019-06-23 11:00:00,30.5
2019-06-23 12:00:00,42.1
2019-06-23 13:00:00,43.6
2019-06-23 14:00:00,58.8
2019-06-23 15:00:00,46.8
2019-06-23 16:00:00,44.1
2019-06-23 17:00:00,47.3
2019-06-23 18:00:00,39.8
2019-06-23 19:00:00,28.4
2019-06-23 20:00:00,10.4
2019-06-23 21:00:00,3.9
2019-06-23 22:00:00,2.6
2019-06-23 23:00:00,0.7
