Group Starts,Avg - Delay (Peace Arch)
2019-06-14 00:00:00,4.8
2019-06-14 01:00:00,0.3
2019-06-14 02:00:00,0.1
2019-06-14 03:00:00,0.0
2019-06-14 04:00:00,0.0
2019-06-14 05:00:00,0.5
2019-06-14 06:00:00,0.1
2019-06-14 07:00:00,1.8
2019-06-14 08:00:00,1.9
2019-06-14 09:00:00,14.3
2019-06-14 10:00:00,41.3
2019-06-14 11:00:00,53.8
2019-06-14 12:00:00,56.2
2019-06-14 13:00:00,50.2
2019-06-14 14:00:00,54.0
2019-06-14 15:00:00,54.8
2019-06-14 16:00:00,60.4
2019-06-14 17:00:00,43.3
2019-06-14 18:00:00,34.9
2019-06-14 19:00:00,37.3
2019-06-14 20:00:00,27.1
2019-06-14 21:00:00,1.8
2019-06-14 22:00:00,1.2
2019-06-14 23:00:00,6.7
