Group Starts,Avg - Delay (Peace Arch)
2019-06-07 00:00:00,0.0
2019-06-07 01:00:00,0.0
2019-06-07 02:00:00,0.0
2019-06-07 03:00:00,0.0
2019-06-07 04:00:00,0.0
2019-06-07 05:00:00,0.4
2019-06-07 06:00:00,0.0
2019-06-07 07:00:00,1.4
2019-06-07 08:00:00,6.2
2019-06-07 09:00:00,19.9
2019-06-07 10:00:00,40.0
2019-06-07 11:00:00,59.7
2019-06-07 12:00:00,62.1
2019-06-07 13:00:00,47.8
2019-06-07 14:00:00,53.3
2019-06-07 15:00:00,37.7
2019-06-07 16:00:00,46.8
2019-06-07 17:00:00,56.3
2019-06-07 18:00:00,52.8
2019-06-07 19:00:00,39.1
2019-06-07 20:00:00,12.8
2019-06-07 21:00:00,0.4
2019-06-07 22:00:00,0.3
2019-06-07 23:00:00,0.9
