Group Starts,Avg - Delay (Peace Arch)
2019-04-24 00:00:00,0.0
2019-04-24 01:00:00,0.0
2019-04-24 02:00:00,0.1
2019-04-24 03:00:00,0.0
2019-04-24 04:00:00,0.0
2019-04-24 05:00:00,0.2
2019-04-24 06:00:00,1.7
2019-04-24 07:00:00,2.2
2019-04-24 08:00:00,3.8
2019-04-24 09:00:00,7.2
2019-04-24 10:00:00,31.5
2019-04-24 11:00:00,27.8
2019-04-24 12:00:00,25.2
2019-04-24 13:00:00,10.3
2019-04-24 14:00:00,7.6
2019-04-24 15:00:00,1.6
2019-04-24 16:00:00,5.8
2019-04-24 17:00:00,2.0
2019-04-24 18:00:00,3.3
2019-04-24 19:00:00,1.0
2019-04-24 20:00:00,6.3
2019-04-24 21:00:00,7.1
2019-04-24 22:00:00,0.4
2019-04-24 23:00:00,2.8
