Group Starts,Avg - Delay (Peace Arch)
2019-02-01 00:00:00,0.0
2019-02-01 01:00:00,0.0
2019-02-01 02:00:00,0.0
2019-02-01 03:00:00,0.0
2019-02-01 04:00:00,0.0
2019-02-01 05:00:00,0.0
2019-02-01 06:00:00,0.0
2019-02-01 07:00:00,0.0
2019-02-01 08:00:00,0.4
2019-02-01 09:00:00,1.2
2019-02-01 10:00:00,6.8
2019-02-01 11:00:00,15.0
2019-02-01 12:00:00,8.4
2019-02-01 13:00:00,4.3
2019-02-01 14:00:00,13.2
2019-02-01 15:00:00,1.2
2019-02-01 16:00:00,1.1
2019-02-01 17:00:00,0.3
2019-02-01 18:00:00,2.1
2019-02-01 19:00:00,0.6
2019-02-01 20:00:00,0.1
2019-02-01 21:00:00,0.5
2019-02-01 22:00:00,0.1
2019-02-01 23:00:00,0.0
