Group Starts,Avg - Delay (Peace Arch)
2019-04-17 00:00:00,0.0
2019-04-17 01:00:00,0.3
2019-04-17 02:00:00,0.0
2019-04-17 03:00:00,0.0
2019-04-17 04:00:00,0.1
2019-04-17 05:00:00,0.1
2019-04-17 06:00:00,0.2
2019-04-17 07:00:00,0.2
2019-04-17 08:00:00,1.3
2019-04-17 09:00:00,2.7
2019-04-17 10:00:00,20.5
2019-04-17 11:00:00,31.9
2019-04-17 12:00:00,34.7
2019-04-17 13:00:00,26.8
2019-04-17 14:00:00,4.7
2019-04-17 15:00:00,1.5
2019-04-17 16:00:00,1.8
2019-04-17 17:00:00,10.2
2019-04-17 18:00:00,1.1
2019-04-17 19:00:00,1.1
2019-04-17 20:00:00,0.4
2019-04-17 21:00:00,0.3
2019-04-17 22:00:00,0.6
2019-04-17 23:00:00,0.3
