Group Starts,Avg - Delay (Peace Arch)
2019-02-17 00:00:00,0.0
2019-02-17 01:00:00,0.0
2019-02-17 02:00:00,0.0
2019-02-17 03:00:00,0.0
2019-02-17 04:00:00,0.0
2019-02-17 05:00:00,0.0
2019-02-17 06:00:00,1.1
2019-02-17 07:00:00,2.3
2019-02-17 08:00:00,5.2
2019-02-17 09:00:00,17.3
2019-02-17 10:00:00,34.2
2019-02-17 11:00:00,52.3
2019-02-17 12:00:00,50.5
2019-02-17 13:00:00,70.4
2019-02-17 14:00:00,56.7
2019-02-17 15:00:00,56.8
2019-02-17 16:00:00,66.0
2019-02-17 17:00:00,52.0
2019-02-17 18:00:00,45.1
2019-02-17 19:00:00,31.3
2019-02-17 20:00:00,3.3
2019-02-17 21:00:00,0.6
2019-02-17 22:00:00,1.0
2019-02-17 23:00:00,1.8
