Group Starts,Avg - Delay (Peace Arch)
2019-05-23 00:00:00,0.3
2019-05-23 01:00:00,0.0
2019-05-23 02:00:00,0.0
2019-05-23 03:00:00,0.0
2019-05-23 04:00:00,0.0
2019-05-23 05:00:00,0.3
2019-05-23 06:00:00,0.3
2019-05-23 07:00:00,0.2
2019-05-23 08:00:00,0.5
2019-05-23 09:00:00,1.2
2019-05-23 10:00:00,8.7
2019-05-23 11:00:00,3.0
2019-05-23 12:00:00,8.8
2019-05-23 13:00:00,0.8
2019-05-23 14:00:00,5.0
2019-05-23 15:00:00,5.1
2019-05-23 16:00:00,6.6
2019-05-23 17:00:00,0.7
2019-05-23 18:00:00,1.0
2019-05-23 19:00:00,1.1
2019-05-23 20:00:00,1.1
2019-05-23 21:00:00,0.7
2019-05-23 22:00:00,3.2
2019-05-23 23:00:00,0.0
