Group Starts,Avg - Delay (Peace Arch)
2019-06-21 00:00:00,0.0
2019-06-21 01:00:00,0.0
2019-06-21 02:00:00,0.0
2019-06-21 03:00:00,0.0
2019-06-21 04:00:00,0.0
2019-06-21 05:00:00,0.3
2019-06-21 06:00:00,1.0
2019-06-21 07:00:00,1.0
2019-06-21 08:00:00,2.1
2019-06-21 09:00:00,13.9
2019-06-21 10:00:00,17.6
2019-06-21 11:00:00,46.4
2019-06-21 12:00:00,37.2
2019-06-21 13:00:00,48.3
2019-06-21 14:00:00,43.0
2019-06-21 15:00:00,35.6
2019-06-21 16:00:00,37.9
2019-06-21 17:00:00,43.7
2019-06-21 18:00:00,51.1
2019-06-21 19:00:00,48.3
2019-06-21 20:00:00,29.8
2019-06-21 21:00:00,8.3
2019-06-21 22:00:00,1.2
2019-06-21 23:00:00,0.4
