Group Starts,Avg - Delay (Peace Arch)
2019-04-09 00:00:00,0.0
2019-04-09 01:00:00,0.0
2019-04-09 02:00:00,0.0
2019-04-09 03:00:00,0.0
2019-04-09 04:00:00,0.0
2019-04-09 05:00:00,0.0
2019-04-09 06:00:00,0.0
2019-04-09 07:00:00,0.0
2019-04-09 08:00:00,0.3
2019-04-09 09:00:00,2.6
2019-04-09 10:00:00,36.3
2019-04-09 11:00:00,46.8
2019-04-09 12:00:00,23.3
2019-04-09 13:00:00,23.0
2019-04-09 14:00:00,1.3
2019-04-09 15:00:00,1.0
2019-04-09 16:00:00,3.3
2019-04-09 17:00:00,7.6
2019-04-09 18:00:00,8.6
2019-04-09 19:00:00,19.5
2019-04-09 20:00:00,10.7
2019-04-09 21:00:00,0.5
2019-04-09 22:00:00,0.0
2019-04-09 23:00:00,0.3
