Group Starts,Avg - Delay (Peace Arch)
2019-05-09 00:00:00,0.0
2019-05-09 01:00:00,0.0
2019-05-09 02:00:00,0.0
2019-05-09 03:00:00,0.0
2019-05-09 04:00:00,0.0
2019-05-09 05:00:00,0.0
2019-05-09 06:00:00,1.5
2019-05-09 07:00:00,6.8
2019-05-09 08:00:00,3.8
2019-05-09 09:00:00,1.1
2019-05-09 10:00:00,20.1
2019-05-09 11:00:00,35.0
2019-05-09 12:00:00,33.0
2019-05-09 13:00:00,31.8
2019-05-09 14:00:00,13.0
2019-05-09 15:00:00,14.6
2019-05-09 16:00:00,15.3
2019-05-09 17:00:00,16.1
2019-05-09 18:00:00,20.6
2019-05-09 19:00:00,22.7
2019-05-09 20:00:00,17.9
2019-05-09 21:00:00,0.8
2019-05-09 22:00:00,0.1
2019-05-09 23:00:00,0.2
