Group Starts,Avg - Delay (Peace Arch)
2019-05-29 00:00:00,0.2
2019-05-29 01:00:00,0.0
2019-05-29 02:00:00,0.0
2019-05-29 03:00:00,0.0
2019-05-29 04:00:00,0.0
2019-05-29 05:00:00,0.3
2019-05-29 06:00:00,0.0
2019-05-29 07:00:00,0.0
2019-05-29 08:00:00,0.7
2019-05-29 09:00:00,1.6
2019-05-29 10:00:00,21.5
2019-05-29 11:00:00,36.1
2019-05-29 12:00:00,35.0
2019-05-29 13:00:00,33.3
2019-05-29 14:00:00,25.9
2019-05-29 15:00:00,19.0
2019-05-29 16:00:00,5.9
2019-05-29 17:00:00,7.2
2019-05-29 18:00:00,16.3
2019-05-29 19:00:00,12.2
2019-05-29 20:00:00,1.0
2019-05-29 21:00:00,0.3
2019-05-29 22:00:00,0.1
2019-05-29 23:00:00,0.2
