Group Starts,Avg - Delay (Peace Arch)
2019-01-01 00:00:00,0.0
2019-01-01 01:00:00,0.4
2019-01-01 02:00:00,0.7
2019-01-01 03:00:00,0.2
2019-01-01 04:00:00,0.0
2019-01-01 05:00:00,0.0
2019-01-01 06:00:00,0.0
2019-01-01 07:00:00,0.1
2019-01-01 08:00:00,0.2
2019-01-01 09:00:00,0.5
2019-01-01 10:00:00,1.9
2019-01-01 11:00:00,19.8
2019-01-01 12:00:00,40.0
2019-01-01 13:00:00,45.8
2019-01-01 14:00:00,43.0
2019-01-01 15:00:00,46.7
2019-01-01 16:00:00,27.5
2019-01-01 17:00:00,19.8
2019-01-01 18:00:00,3.1
2019-01-01 19:00:00,6.0
2019-01-01 20:00:00,12.8
2019-01-01 21:00:00,3.3
2019-01-01 22:00:00,0.5
2019-01-01 23:00:00,0.4
