Group Starts,Avg - Delay (Peace Arch)
2019-03-24 00:00:00,0.3
2019-03-24 01:00:00,0.0
2019-03-24 02:00:00,0.0
2019-03-24 03:00:00,0.0
2019-03-24 04:00:00,0.0
2019-03-24 05:00:00,0.0
2019-03-24 06:00:00,0.0
2019-03-24 07:00:00,8.7
2019-03-24 08:00:00,8.0
2019-03-24 09:00:00,2.9
2019-03-24 10:00:00,31.5
2019-03-24 11:00:00,37.2
2019-03-24 12:00:00,48.7
2019-03-24 13:00:00,47.4
2019-03-24 14:00:00,63.8
2019-03-24 15:00:00,50.1
2019-03-24 16:00:00,49.7
2019-03-24 17:00:00,70.5
2019-03-24 18:00:00,48.2
2019-03-24 19:00:00,38.3
2019-03-24 20:00:00,31.5
2019-03-24 21:00:00,4.2
2019-03-24 22:00:00,1.2
2019-03-24 23:00:00,0.6
