Group Starts,Avg - Delay (Peace Arch)
2019-05-07 00:00:00,0.1
2019-05-07 01:00:00,0.0
2019-05-07 02:00:00,0.0
2019-05-07 03:00:00,0.0
2019-05-07 04:00:00,0.0
2019-05-07 05:00:00,0.0
2019-05-07 06:00:00,0.1
2019-05-07 07:00:00,0.1
2019-05-07 08:00:00,1.6
2019-05-07 09:00:00,19.1
2019-05-07 10:00:00,33.3
2019-05-07 11:00:00,38.0
2019-05-07 12:00:00,44.3
2019-05-07 13:00:00,33.4
2019-05-07 14:00:00,16.4
2019-05-07 15:00:00,9.3
2019-05-07 16:00:00,3.5
2019-05-07 17:00:00,0.8
2019-05-07 18:00:00,4.2
2019-05-07 19:00:00,0.1
2019-05-07 20:00:00,0.0
2019-05-07 21:00:00,0.2
2019-05-07 22:00:00,1.3
2019-05-07 23:00:00,0.0
