Group Starts,Avg - Delay (Peace Arch)
2019-04-05 00:00:00,0.0
2019-04-05 01:00:00,0.0
2019-04-05 02:00:00,0.0
2019-04-05 03:00:00,0.0
2019-04-05 04:00:00,0.0
2019-04-05 05:00:00,0.0
2019-04-05 06:00:00,0.1
2019-04-05 07:00:00,18.7
2019-04-05 08:00:00,0.3
2019-04-05 09:00:00,1.7
2019-04-05 10:00:00,19.9
2019-04-05 11:00:00,32.3
2019-04-05 12:00:00,27.6
2019-04-05 13:00:00,20.8
2019-04-05 14:00:00,18.5
2019-04-05 15:00:00,3.8
2019-04-05 16:00:00,9.7
2019-04-05 17:00:00,7.2
2019-04-05 18:00:00,16.8
2019-04-05 19:00:00,7.2
2019-04-05 20:00:00,2.7
2019-04-05 21:00:00,19.6
2019-04-05 22:00:00,2.8
2019-04-05 23:00:00,3.8
