Group Starts,Avg - Delay (Peace Arch)
2019-07-12 00:00:00,1.0
2019-07-12 01:00:00,0.8
2019-07-12 02:00:00,0.0
2019-07-12 03:00:00,0.0
2019-07-12 04:00:00,0.0
2019-07-12 05:00:00,0.5
2019-07-12 06:00:00,1.6
2019-07-12 07:00:00,5.1
2019-07-12 08:00:00,10.7
2019-07-12 09:00:00,2.1
2019-07-12 10:00:00,8.5
2019-07-12 11:00:00,24.7
2019-07-12 12:00:00,26.5
2019-07-12 13:00:00,30.0
2019-07-12 14:00:00,25.3
2019-07-12 15:00:00,31.4
2019-07-12 16:00:00,32.0
2019-07-12 17:00:00,33.8
2019-07-12 18:00:00,33.5
2019-07-12 19:00:00,24.8
2019-07-12 20:00:00,9.5
2019-07-12 21:00:00,1.0
2019-07-12 22:00:00,1.3
2019-07-12 23:00:00,1.6
