Group Starts,Avg - Delay (Peace Arch)
2019-03-03 00:00:00,0.0
2019-03-03 01:00:00,0.0
2019-03-03 02:00:00,0.0
2019-03-03 03:00:00,0.0
2019-03-03 04:00:00,0.0
2019-03-03 05:00:00,0.0
2019-03-03 06:00:00,0.1
2019-03-03 07:00:00,0.4
2019-03-03 08:00:00,4.3
2019-03-03 09:00:00,1.8
2019-03-03 10:00:00,9.6
2019-03-03 11:00:00,18.8
2019-03-03 12:00:00,31.1
2019-03-03 13:00:00,30.3
2019-03-03 14:00:00,29.6
2019-03-03 15:00:00,28.2
2019-03-03 16:00:00,30.3
2019-03-03 17:00:00,13.0
2019-03-03 18:00:00,4.3
2019-03-03 19:00:00,7.1
2019-03-03 20:00:00,3.4
2019-03-03 21:00:00,1.9
2019-03-03 22:00:00,2.7
2019-03-03 23:00:00,0.3
