Group Starts,Avg - Delay (Peace Arch)
2019-05-13 00:00:00,0.1
2019-05-13 01:00:00,0.1
2019-05-13 02:00:00,0.0
2019-05-13 03:00:00,0.0
2019-05-13 04:00:00,0.0
2019-05-13 05:00:00,0.5
2019-05-13 06:00:00,4.0
2019-05-13 07:00:00,7.5
2019-05-13 08:00:00,0.5
2019-05-13 09:00:00,7.6
2019-05-13 10:00:00,22.3
2019-05-13 11:00:00,40.8
2019-05-13 12:00:00,45.5
2019-05-13 13:00:00,41.9
2019-05-13 14:00:00,31.4
2019-05-13 15:00:00,18.0
2019-05-13 16:00:00,16.4
2019-05-13 17:00:00,12.8
2019-05-13 18:00:00,15.1
2019-05-13 19:00:00,0.4
2019-05-13 20:00:00,0.0
2019-05-13 21:00:00,7.5
2019-05-13 22:00:00,0.1
2019-05-13 23:00:00,0.1
