Group Starts,Avg - Delay (Peace Arch)
2019-06-27 00:00:00,0.7
2019-06-27 01:00:00,0.2
2019-06-27 02:00:00,0.3
2019-06-27 03:00:00,0.0
2019-06-27 04:00:00,0.0
2019-06-27 05:00:00,0.7
2019-06-27 06:00:00,1.8
2019-06-27 07:00:00,1.4
2019-06-27 08:00:00,2.6
2019-06-27 09:00:00,10.4
2019-06-27 10:00:00,20.8
2019-06-27 11:00:00,40.3
2019-06-27 12:00:00,35.4
2019-06-27 13:00:00,35.2
2019-06-27 14:00:00,25.9
2019-06-27 15:00:00,24.7
2019-06-27 16:00:00,29.7
2019-06-27 17:00:00,24.8
2019-06-27 18:00:00,17.6
2019-06-27 19:00:00,2.1
2019-06-27 20:00:00,1.2
2019-06-27 21:00:00,0.9
2019-06-27 22:00:00,1.0
2019-06-27 23:00:00,0.8
