Group Starts,Avg - Delay (Peace Arch)
2019-02-16 00:00:00,0.2
2019-02-16 01:00:00,0.0
2019-02-16 02:00:00,0.0
2019-02-16 03:00:00,0.0
2019-02-16 04:00:00,0.0
2019-02-16 05:00:00,0.0
2019-02-16 06:00:00,0.4
2019-02-16 07:00:00,18.2
2019-02-16 08:00:00,33.3
2019-02-16 09:00:00,47.1
2019-02-16 10:00:00,73.3
2019-02-16 11:00:00,77.8
2019-02-16 12:00:00,79.6
2019-02-16 13:00:00,52.9
2019-02-16 14:00:00,50.0
2019-02-16 15:00:00,44.2
2019-02-16 16:00:00,38.4
2019-02-16 17:00:00,15.7
2019-02-16 18:00:00,1.8
2019-02-16 19:00:00,0.8
2019-02-16 20:00:00,0.9
2019-02-16 21:00:00,2.1
2019-02-16 22:00:00,0.4
2019-02-16 23:00:00,0.0
