Group Starts,Avg - Delay (Peace Arch)
2019-03-25 00:00:00,0.0
2019-03-25 01:00:00,0.0
2019-03-25 02:00:00,0.0
2019-03-25 03:00:00,0.0
2019-03-25 04:00:00,0.0
2019-03-25 05:00:00,0.0
2019-03-25 06:00:00,0.0
2019-03-25 07:00:00,0.1
2019-03-25 08:00:00,1.3
2019-03-25 09:00:00,20.8
2019-03-25 10:00:00,58.9
2019-03-25 11:00:00,49.5
2019-03-25 12:00:00,36.7
2019-03-25 13:00:00,30.0
2019-03-25 14:00:00,8.8
2019-03-25 15:00:00,3.8
2019-03-25 16:00:00,11.4
2019-03-25 17:00:00,11.8
2019-03-25 18:00:00,10.9
2019-03-25 19:00:00,6.4
2019-03-25 20:00:00,22.3
2019-03-25 21:00:00,14.6
2019-03-25 22:00:00,0.3
2019-03-25 23:00:00,0.0
