Group Starts,Avg - Delay (Peace Arch)
2019-07-06 00:00:00,3.1
2019-07-06 01:00:00,0.3
2019-07-06 02:00:00,0.0
2019-07-06 03:00:00,0.0
2019-07-06 04:00:00,0.0
2019-07-06 05:00:00,0.7
2019-07-06 06:00:00,5.0
2019-07-06 07:00:00,21.2
2019-07-06 08:00:00,31.3
2019-07-06 09:00:00,47.0
2019-07-06 10:00:00,51.8
2019-07-06 11:00:00,61.4
2019-07-06 12:00:00,54.2
2019-07-06 13:00:00,63.4
2019-07-06 14:00:00,68.1
2019-07-06 15:00:00,78.5
2019-07-06 16:00:00,68.3
2019-07-06 17:00:00,53.1
2019-07-06 18:00:00,54.2
2019-07-06 19:00:00,33.8
2019-07-06 20:00:00,33.3
2019-07-06 21:00:00,28.4
2019-07-06 22:00:00,22.3
2019-07-06 23:00:00,9.8
