Group Starts,Avg - Delay (Peace Arch)
2019-02-28 00:00:00,0.0
2019-02-28 01:00:00,0.0
2019-02-28 02:00:00,0.0
2019-02-28 03:00:00,0.0
2019-02-28 04:00:00,0.0
2019-02-28 05:00:00,0.0
2019-02-28 06:00:00,0.0
2019-02-28 07:00:00,0.3
2019-02-28 08:00:00,1.8
2019-02-28 09:00:00,0.6
2019-02-28 10:00:00,1.8
2019-02-28 11:00:00,6.5
2019-02-28 12:00:00,3.0
2019-02-28 13:00:00,0.1
2019-02-28 14:00:00,6.2
2019-02-28 15:00:00,2.9
2019-02-28 16:00:00,0.0
2019-02-28 17:00:00,0.4
2019-02-28 18:00:00,0.3
2019-02-28 19:00:00,0.7
2019-02-28 20:00:00,0.2
2019-02-28 21:00:00,4.1
2019-02-28 22:00:00,4.6
2019-02-28 23:00:00,0.9
