Group Starts,Avg - Delay (Peace Arch)
2019-05-01 00:00:00,0.0
2019-05-01 01:00:00,0.0
2019-05-01 02:00:00,0.0
2019-05-01 03:00:00,0.0
2019-05-01 04:00:00,0.0
2019-05-01 05:00:00,0.0
2019-05-01 06:00:00,0.8
2019-05-01 07:00:00,1.5
2019-05-01 08:00:00,0.3
2019-05-01 09:00:00,3.2
2019-05-01 10:00:00,20.4
2019-05-01 11:00:00,16.0
2019-05-01 12:00:00,3.7
2019-05-01 13:00:00,1.4
2019-05-01 14:00:00,0.3
2019-05-01 15:00:00,10.6
2019-05-01 16:00:00,3.0
2019-05-01 17:00:00,0.6
2019-05-01 18:00:00,0.6
2019-05-01 19:00:00,0.5
2019-05-01 20:00:00,0.1
2019-05-01 21:00:00,0.2
2019-05-01 22:00:00,0.7
2019-05-01 23:00:00,0.0
