Group Starts,Avg - Delay (Peace Arch)
2019-04-08 00:00:00,4.7
2019-04-08 01:00:00,14.5
2019-04-08 02:00:00,0.0
2019-04-08 03:00:00,0.0
2019-04-08 04:00:00,0.0
2019-04-08 05:00:00,0.0
2019-04-08 06:00:00,0.0
2019-04-08 07:00:00,0.7
2019-04-08 08:00:00,1.4
2019-04-08 09:00:00,1.6
2019-04-08 10:00:00,10.1
2019-04-08 11:00:00,33.1
2019-04-08 12:00:00,12.8
2019-04-08 13:00:00,40.1
2019-04-08 14:00:00,29.8
2019-04-08 15:00:00,0.3
2019-04-08 16:00:00,6.5
2019-04-08 17:00:00,1.1
2019-04-08 18:00:00,1.9
2019-04-08 19:00:00,19.1
2019-04-08 20:00:00,1.2
2019-04-08 21:00:00,1.5
2019-04-08 22:00:00,1.3
2019-04-08 23:00:00,0.0
