Group Starts,Avg - Delay (Peace Arch)
2019-01-29 00:00:00,0.0
2019-01-29 01:00:00,0.0
2019-01-29 02:00:00,0.1
2019-01-29 03:00:00,0.2
2019-01-29 04:00:00,0.0
2019-01-29 05:00:00,0.0
2019-01-29 06:00:00,0.1
2019-01-29 07:00:00,0.3
2019-01-29 08:00:00,0.4
2019-01-29 09:00:00,1.3
2019-01-29 10:00:00,1.7
2019-01-29 11:00:00,10.7
2019-01-29 12:00:00,21.3
2019-01-29 13:00:00,7.7
2019-01-29 14:00:00,2.2
2019-01-29 15:00:00,13.8
2019-01-29 16:00:00,0.8
2019-01-29 17:00:00,0.8
2019-01-29 18:00:00,0.2
2019-01-29 19:00:00,0.1
2019-01-29 20:00:00,0.0
2019-01-29 21:00:00,0.0
2019-01-29 22:00:00,0.0
2019-01-29 23:00:00,0.0
