Group Starts,Avg - Delay (Peace Arch)
2019-05-20 00:00:00,2.4
2019-05-20 01:00:00,0.6
2019-05-20 02:00:00,0.0
2019-05-20 03:00:00,0.0
2019-05-20 04:00:00,0.0
2019-05-20 05:00:00,0.3
2019-05-20 06:00:00,3.5
2019-05-20 07:00:00,29.8
2019-05-20 08:00:00,32.4
2019-05-20 09:00:00,31.6
2019-05-20 10:00:00,33.3
2019-05-20 11:00:00,35.8
2019-05-20 12:00:00,33.9
2019-05-20 13:00:00,13.4
2019-05-20 14:00:00,1.6
2019-05-20 15:00:00,0.7
2019-05-20 16:00:00,0.6
2019-05-20 17:00:00,0.5
2019-05-20 18:00:00,0.0
2019-05-20 19:00:00,0.5
2019-05-20 20:00:00,0.0
2019-05-20 21:00:00,0.0
2019-05-20 22:00:00,0.0
2019-05-20 23:00:00,0.0
