Group Starts,Avg - Delay (Peace Arch)
2019-04-20 00:00:00,0.0
2019-04-20 01:00:00,0.0
2019-04-20 02:00:00,0.0
2019-04-20 03:00:00,0.0
2019-04-20 04:00:00,0.0
2019-04-20 05:00:00,0.4
2019-04-20 06:00:00,9.3
2019-04-20 07:00:00,36.8
2019-04-20 08:00:00,42.0
2019-04-20 09:00:00,51.5
2019-04-20 10:00:00,47.2
2019-04-20 11:00:00,59.8
2019-04-20 12:00:00,39.2
2019-04-20 13:00:00,19.0
2019-04-20 14:00:00,10.9
2019-04-20 15:00:00,1.8
2019-04-20 16:00:00,1.3
2019-04-20 17:00:00,1.0
2019-04-20 18:00:00,3.1
2019-04-20 19:00:00,12.2
2019-04-20 20:00:00,9.8
2019-04-20 21:00:00,5.3
2019-04-20 22:00:00,1.2
2019-04-20 23:00:00,0.3
