Group Starts,Avg - Delay (Peace Arch)
2019-07-01 00:00:00,3.4
2019-07-01 01:00:00,0.8
2019-07-01 02:00:00,0.0
2019-07-01 03:00:00,0.0
2019-07-01 04:00:00,0.0
2019-07-01 05:00:00,0.6
2019-07-01 06:00:00,4.8
2019-07-01 07:00:00,7.9
2019-07-01 08:00:00,13.8
2019-07-01 09:00:00,19.2
2019-07-01 10:00:00,27.9
2019-07-01 11:00:00,29.0
2019-07-01 12:00:00,22.7
2019-07-01 13:00:00,20.2
2019-07-01 14:00:00,9.3
2019-07-01 15:00:00,2.6
2019-07-01 16:00:00,11.6
2019-07-01 17:00:00,4.1
2019-07-01 18:00:00,9.7
2019-07-01 19:00:00,1.4
2019-07-01 20:00:00,0.2
2019-07-01 21:00:00,0.8
2019-07-01 22:00:00,3.3
2019-07-01 23:00:00,3.2
