Group Starts,Avg - Delay (Peace Arch)
2019-04-11 00:00:00,0.0
2019-04-11 01:00:00,0.0
2019-04-11 02:00:00,0.5
2019-04-11 03:00:00,16.5
2019-04-11 04:00:00,12.7
2019-04-11 05:00:00,9.3
2019-04-11 06:00:00,7.1
2019-04-11 07:00:00,0.1
2019-04-11 08:00:00,0.1
2019-04-11 09:00:00,0.3
2019-04-11 10:00:00,19.0
2019-04-11 11:00:00,1.6
2019-04-11 12:00:00,2.1
2019-04-11 13:00:00,2.2
2019-04-11 14:00:00,1.3
2019-04-11 15:00:00,6.0
2019-04-11 16:00:00,13.1
2019-04-11 17:00:00,8.7
2019-04-11 18:00:00,23.3
2019-04-11 19:00:00,23.5
2019-04-11 20:00:00,20.9
2019-04-11 21:00:00,1.8
2019-04-11 22:00:00,0.0
2019-04-11 23:00:00,0.0
