Group Starts,Avg - Delay (Peace Arch)
2019-04-29 00:00:00,0.0
2019-04-29 01:00:00,0.0
2019-04-29 02:00:00,0.0
2019-04-29 03:00:00,0.1
2019-04-29 04:00:00,0.0
2019-04-29 05:00:00,0.0
2019-04-29 06:00:00,0.4
2019-04-29 07:00:00,0.5
2019-04-29 08:00:00,4.2
2019-04-29 09:00:00,24.5
2019-04-29 10:00:00,38.8
2019-04-29 11:00:00,50.8
2019-04-29 12:00:00,56.3
2019-04-29 13:00:00,52.5
2019-04-29 14:00:00,33.8
2019-04-29 15:00:00,22.0
2019-04-29 16:00:00,9.9
2019-04-29 17:00:00,0.8
2019-04-29 18:00:00,1.1
2019-04-29 19:00:00,3.9
2019-04-29 20:00:00,11.7
2019-04-29 21:00:00,16.8
2019-04-29 22:00:00,15.8
2019-04-29 23:00:00,13.2
