Group Starts,Avg - Delay (Peace Arch)
2019-04-27 00:00:00,2.6
2019-04-27 01:00:00,0.1
2019-04-27 02:00:00,0.0
2019-04-27 03:00:00,0.0
2019-04-27 04:00:00,0.0
2019-04-27 05:00:00,0.3
2019-04-27 06:00:00,0.3
2019-04-27 07:00:00,14.3
2019-04-27 08:00:00,29.3
2019-04-27 09:00:00,47.4
2019-04-27 10:00:00,64.8
2019-04-27 11:00:00,56.4
2019-04-27 12:00:00,47.7
2019-04-27 13:00:00,35.3
2019-04-27 14:00:00,35.8
2019-04-27 15:00:00,31.7
2019-04-27 16:00:00,40.8
2019-04-27 17:00:00,43.5
2019-04-27 18:00:00,50.6
2019-04-27 19:00:00,51.3
2019-04-27 20:00:00,24.3
2019-04-27 21:00:00,1.3
2019-04-27 22:00:00,0.9
2019-04-27 23:00:00,3.3
