Group Starts,Avg - Delay (Peace Arch)
2019-07-16 00:00:00,0.0
2019-07-16 01:00:00,0.0
2019-07-16 02:00:00,0.0
2019-07-16 03:00:00,0.0
2019-07-16 04:00:00,0.0
2019-07-16 05:00:00,0.0
2019-07-16 06:00:00,0.6
2019-07-16 07:00:00,0.7
2019-07-16 08:00:00,0.5
2019-07-16 09:00:00,0.4
2019-07-16 10:00:00,5.8
2019-07-16 11:00:00,12.7
2019-07-16 12:00:00,5.3
2019-07-16 13:00:00,2.0
2019-07-16 14:00:00,0.3
2019-07-16 15:00:00,1.2
2019-07-16 16:00:00,3.1
2019-07-16 17:00:00,2.3
2019-07-16 18:00:00,4.3
2019-07-16 19:00:00,0.5
2019-07-16 20:00:00,1.3
2019-07-16 21:00:00,1.5
2019-07-16 22:00:00,2.5
2019-07-16 23:00:00,0.0
