Group Starts,Avg - Delay (Peace Arch)
2019-04-07 00:00:00,0.8
2019-04-07 01:00:00,0.0
2019-04-07 02:00:00,0.0
2019-04-07 03:00:00,0.0
2019-04-07 04:00:00,0.0
2019-04-07 05:00:00,0.0
2019-04-07 06:00:00,0.4
2019-04-07 07:00:00,7.3
2019-04-07 08:00:00,11.3
2019-04-07 09:00:00,13.4
2019-04-07 10:00:00,25.5
2019-04-07 11:00:00,34.6
2019-04-07 12:00:00,33.9
2019-04-07 13:00:00,40.6
2019-04-07 14:00:00,33.2
2019-04-07 15:00:00,38.8
2019-04-07 16:00:00,46.8
2019-04-07 17:00:00,45.7
2019-04-07 18:00:00,53.8
2019-04-07 19:00:00,38.5
2019-04-07 20:00:00,31.5
2019-04-07 21:00:00,39.8
2019-04-07 22:00:00,13.4
2019-04-07 23:00:00,4.5
