Group Starts,Avg - Delay (Peace Arch)
2019-07-25 00:00:00,0.4
2019-07-25 01:00:00,0.0
2019-07-25 02:00:00,0.0
2019-07-25 03:00:00,0.0
2019-07-25 04:00:00,0.0
2019-07-25 05:00:00,0.0
2019-07-25 06:00:00,0.2
2019-07-25 07:00:00,0.8
2019-07-25 08:00:00,1.1
2019-07-25 09:00:00,0.3
2019-07-25 10:00:00,2.0
2019-07-25 11:00:00,6.6
2019-07-25 12:00:00,2.1
2019-07-25 13:00:00,3.8
2019-07-25 14:00:00,1.0
2019-07-25 15:00:00,0.8
2019-07-25 16:00:00,3.6
2019-07-25 17:00:00,3.8
2019-07-25 18:00:00,16.8
2019-07-25 19:00:00,21.0
2019-07-25 20:00:00,1.8
2019-07-25 21:00:00,0.8
2019-07-25 22:00:00,0.4
2019-07-25 23:00:00,1.1
