Group Starts,Avg - Delay (Peace Arch)
2019-05-12 00:00:00,0.3
2019-05-12 01:00:00,0.0
2019-05-12 02:00:00,0.0
2019-05-12 03:00:00,0.0
2019-05-12 04:00:00,0.0
2019-05-12 05:00:00,0.0
2019-05-12 06:00:00,0.0
2019-05-12 07:00:00,3.2
2019-05-12 08:00:00,5.9
2019-05-12 09:00:00,15.6
2019-05-12 10:00:00,15.3
2019-05-12 11:00:00,22.0
2019-05-12 12:00:00,14.6
2019-05-12 13:00:00,16.5
2019-05-12 14:00:00,22.8
2019-05-12 15:00:00,25.7
2019-05-12 16:00:00,31.9
2019-05-12 17:00:00,27.5
2019-05-12 18:00:00,20.7
2019-05-12 19:00:00,2.2
2019-05-12 20:00:00,3.2
2019-05-12 21:00:00,0.5
2019-05-12 22:00:00,0.8
2019-05-12 23:00:00,21.2
