Group Starts,Avg - Delay (Peace Arch)
2019-05-15 00:00:00,0.0
2019-05-15 01:00:00,0.0
2019-05-15 02:00:00,0.0
2019-05-15 03:00:00,0.0
2019-05-15 04:00:00,0.0
2019-05-15 05:00:00,0.0
2019-05-15 06:00:00,0.4
2019-05-15 07:00:00,3.8
2019-05-15 08:00:00,2.6
2019-05-15 09:00:00,4.3
2019-05-15 10:00:00,25.3
2019-05-15 11:00:00,32.3
2019-05-15 12:00:00,24.4
2019-05-15 13:00:00,8.7
2019-05-15 14:00:00,2.2
2019-05-15 15:00:00,1.7
2019-05-15 16:00:00,11.7
2019-05-15 17:00:00,4.6
2019-05-15 18:00:00,9.6
2019-05-15 19:00:00,1.0
2019-05-15 20:00:00,0.4
2019-05-15 21:00:00,0.0
2019-05-15 22:00:00,0.0
2019-05-15 23:00:00,0.0
