Group Starts,Avg - Delay (Peace Arch)
2019-06-22 00:00:00,0.2
2019-06-22 01:00:00,0.0
2019-06-22 02:00:00,0.0
2019-06-22 03:00:00,0.0
2019-06-22 04:00:00,0.0
2019-06-22 05:00:00,0.2
2019-06-22 06:00:00,1.6
2019-06-22 07:00:00,11.7
2019-06-22 08:00:00,14.8
2019-06-22 09:00:00,29.3
2019-06-22 10:00:00,36.1
2019-06-22 11:00:00,30.4
2019-06-22 12:00:00,30.7
2019-06-22 13:00:00,34.6
2019-06-22 14:00:00,33.8
2019-06-22 15:00:00,12.9
2019-06-22 16:00:00,33.3
2019-06-22 17:00:00,39.6
2019-06-22 18:00:00,56.1
2019-06-22 19:00:00,41.3
2019-06-22 20:00:00,22.6
2019-06-22 21:00:00,8.2
2019-06-22 22:00:00,4.9
2019-06-22 23:00:00,4.6
