Group Starts,Avg - Delay (Peace Arch)
2019-03-02 00:00:00,0.0
2019-03-02 01:00:00,0.0
2019-03-02 02:00:00,0.0
2019-03-02 03:00:00,0.0
2019-03-02 04:00:00,0.0
2019-03-02 05:00:00,0.0
2019-03-02 06:00:00,0.0
2019-03-02 07:00:00,10.1
2019-03-02 08:00:00,18.8
2019-03-02 09:00:00,24.7
2019-03-02 10:00:00,24.5
2019-03-02 11:00:00,22.8
2019-03-02 12:00:00,16.1
2019-03-02 13:00:00,18.1
2019-03-02 14:00:00,15.6
2019-03-02 15:00:00,7.6
2019-03-02 16:00:00,9.3
2019-03-02 17:00:00,1.2
2019-03-02 18:00:00,1.0
2019-03-02 19:00:00,1.1
2019-03-02 20:00:00,0.6
2019-03-02 21:00:00,0.3
2019-03-02 22:00:00,0.3
2019-03-02 23:00:00,0.0
