Group Starts,Avg - Delay (Peace Arch)
2019-07-04 00:00:00,0.6
2019-07-04 01:00:00,0.3
2019-07-04 02:00:00,0.0
2019-07-04 03:00:00,0.0
2019-07-04 04:00:00,0.0
2019-07-04 05:00:00,0.0
2019-07-04 06:00:00,0.4
2019-07-04 07:00:00,0.3
2019-07-04 08:00:00,0.1
2019-07-04 09:00:00,0.3
2019-07-04 10:00:00,0.8
2019-07-04 11:00:00,2.3
2019-07-04 12:00:00,7.3
2019-07-04 13:00:00,1.3
2019-07-04 14:00:00,4.5
2019-07-04 15:00:00,2.9
2019-07-04 16:00:00,5.7
2019-07-04 17:00:00,10.2
2019-07-04 18:00:00,4.1
2019-07-04 19:00:00,9.3
2019-07-04 20:00:00,19.5
2019-07-04 21:00:00,2.0
2019-07-04 22:00:00,2.8
2019-07-04 23:00:00,0.2
