Group Starts,Avg - Delay (Peace Arch)
2019-05-14 00:00:00,0.0
2019-05-14 01:00:00,0.0
2019-05-14 02:00:00,0.0
2019-05-14 03:00:00,0.0
2019-05-14 04:00:00,0.0
2019-05-14 05:00:00,0.1
2019-05-14 06:00:00,0.1
2019-05-14 07:00:00,1.8
2019-05-14 08:00:00,1.8
2019-05-14 09:00:00,3.8
2019-05-14 10:00:00,21.0
2019-05-14 11:00:00,33.7
2019-05-14 12:00:00,29.5
2019-05-14 13:00:00,16.2
2019-05-14 14:00:00,7.5
2019-05-14 15:00:00,1.4
2019-05-14 16:00:00,5.8
2019-05-14 17:00:00,2.8
2019-05-14 18:00:00,0.3
2019-05-14 19:00:00,1.3
2019-05-14 20:00:00,0.3
2019-05-14 21:00:00,0.0
2019-05-14 22:00:00,0.2
2019-05-14 23:00:00,0.0
