Group Starts,Avg - Delay (Peace Arch)
2019-01-12 00:00:00,0.3
2019-01-12 01:00:00,0.0
2019-01-12 02:00:00,0.0
2019-01-12 03:00:00,0.0
2019-01-12 04:00:00,0.0
2019-01-12 05:00:00,0.1
2019-01-12 06:00:00,0.0
2019-01-12 07:00:00,0.9
2019-01-12 08:00:00,1.9
2019-01-12 09:00:00,14.5
2019-01-12 10:00:00,27.7
2019-01-12 11:00:00,30.8
2019-01-12 12:00:00,33.3
2019-01-12 13:00:00,22.1
2019-01-12 14:00:00,6.2
2019-01-12 15:00:00,6.6
2019-01-12 16:00:00,13.1
2019-01-12 17:00:00,17.5
2019-01-12 18:00:00,18.8
2019-01-12 19:00:00,12.5
2019-01-12 20:00:00,6.2
2019-01-12 21:00:00,2.1
2019-01-12 22:00:00,1.2
2019-01-12 23:00:00,1.3
