Group Starts,Avg - Delay (Peace Arch)
2019-07-11 00:00:00,4.8
2019-07-11 01:00:00,2.3
2019-07-11 02:00:00,1.0
2019-07-11 03:00:00,0.7
2019-07-11 04:00:00,0.0
2019-07-11 05:00:00,2.0
2019-07-11 06:00:00,2.3
2019-07-11 07:00:00,2.3
2019-07-11 08:00:00,1.5
2019-07-11 09:00:00,1.8
2019-07-11 10:00:00,18.5
2019-07-11 11:00:00,32.8
2019-07-11 12:00:00,40.8
2019-07-11 13:00:00,34.2
2019-07-11 14:00:00,33.7
2019-07-11 15:00:00,31.5
2019-07-11 16:00:00,34.1
2019-07-11 17:00:00,30.4
2019-07-11 18:00:00,26.6
2019-07-11 19:00:00,1.8
2019-07-11 20:00:00,1.6
2019-07-11 21:00:00,6.9
2019-07-11 22:00:00,4.3
2019-07-11 23:00:00,1.7
