Group Starts,Avg - Delay (Peace Arch)
2019-06-29 00:00:00,0.8
2019-06-29 01:00:00,0.0
2019-06-29 02:00:00,0.0
2019-06-29 03:00:00,0.1
2019-06-29 04:00:00,0.0
2019-06-29 05:00:00,1.5
2019-06-29 06:00:00,29.4
2019-06-29 07:00:00,59.2
2019-06-29 08:00:00,73.9
2019-06-29 09:00:00,77.0
2019-06-29 10:00:00,70.2
2019-06-29 11:00:00,75.4
2019-06-29 12:00:00,60.1
2019-06-29 13:00:00,71.0
2019-06-29 14:00:00,41.7
2019-06-29 15:00:00,35.8
2019-06-29 16:00:00,31.6
2019-06-29 17:00:00,13.9
2019-06-29 18:00:00,4.0
2019-06-29 19:00:00,1.9
2019-06-29 20:00:00,0.8
2019-06-29 21:00:00,1.0
2019-06-29 22:00:00,4.8
2019-06-29 23:00:00,3.1
