Group Starts,Avg - Delay (Peace Arch)
2019-05-24 00:00:00,0.0
2019-05-24 01:00:00,0.0
2019-05-24 02:00:00,0.0
2019-05-24 03:00:00,0.0
2019-05-24 04:00:00,0.0
2019-05-24 05:00:00,0.0
2019-05-24 06:00:00,0.2
2019-05-24 07:00:00,0.3
2019-05-24 08:00:00,0.3
2019-05-24 09:00:00,1.5
2019-05-24 10:00:00,11.6
2019-05-24 11:00:00,29.9
2019-05-24 12:00:00,31.3
2019-05-24 13:00:00,25.9
2019-05-24 14:00:00,13.9
2019-05-24 15:00:00,14.3
2019-05-24 16:00:00,8.8
2019-05-24 17:00:00,8.2
2019-05-24 18:00:00,0.8
2019-05-24 19:00:00,0.5
2019-05-24 20:00:00,0.6
2019-05-24 21:00:00,0.6
2019-05-24 22:00:00,0.0
2019-05-24 23:00:00,3.5
