Group Starts,Avg - Delay (Peace Arch)
2019-07-02 00:00:00,0.9
2019-07-02 01:00:00,0.0
2019-07-02 02:00:00,0.0
2019-07-02 03:00:00,0.0
2019-07-02 04:00:00,0.0
2019-07-02 05:00:00,0.1
2019-07-02 06:00:00,0.2
2019-07-02 07:00:00,1.0
2019-07-02 08:00:00,7.5
2019-07-02 09:00:00,20.4
2019-07-02 10:00:00,40.3
2019-07-02 11:00:00,50.3
2019-07-02 12:00:00,48.8
2019-07-02 13:00:00,58.9
2019-07-02 14:00:00,48.0
2019-07-02 15:00:00,44.5
2019-07-02 16:00:00,34.7
2019-07-02 17:00:00,18.8
2019-07-02 18:00:00,3.3
2019-07-02 19:00:00,5.6
2019-07-02 20:00:00,12.6
2019-07-02 21:00:00,1.8
2019-07-02 22:00:00,0.8
2019-07-02 23:00:00,7.2
