Group Starts,Avg - Delay (Peace Arch)
2019-02-04 00:00:00,0.0
2019-02-04 01:00:00,0.0
2019-02-04 02:00:00,0.0
2019-02-04 03:00:00,0.0
2019-02-04 04:00:00,0.1
2019-02-04 05:00:00,0.0
2019-02-04 06:00:00,0.0
2019-02-04 07:00:00,0.2
2019-02-04 08:00:00,0.6
2019-02-04 09:00:00,0.8
2019-02-04 10:00:00,8.6
2019-02-04 11:00:00,21.3
2019-02-04 12:00:00,25.5
2019-02-04 13:00:00,21.5
2019-02-04 14:00:00,8.5
2019-02-04 15:00:00,8.0
2019-02-04 16:00:00,3.9
2019-02-04 17:00:00,0.5
2019-02-04 18:00:00,0.0
2019-02-04 19:00:00,0.3
2019-02-04 20:00:00,0.0
2019-02-04 21:00:00,0.0
2019-02-04 22:00:00,0.0
2019-02-04 23:00:00,0.0
