Group Starts,Avg - Delay (Peace Arch)
2019-03-20 00:00:00,0.0
2019-03-20 01:00:00,0.0
2019-03-20 02:00:00,0.1
2019-03-20 03:00:00,0.0
2019-03-20 04:00:00,0.0
2019-03-20 05:00:00,0.0
2019-03-20 06:00:00,0.0
2019-03-20 07:00:00,0.3
2019-03-20 08:00:00,9.3
2019-03-20 09:00:00,25.2
2019-03-20 10:00:00,65.3
2019-03-20 11:00:00,75.2
2019-03-20 12:00:00,67.4
2019-03-20 13:00:00,46.6
2019-03-20 14:00:00,31.3
2019-03-20 15:00:00,14.7
2019-03-20 16:00:00,15.2
2019-03-20 17:00:00,23.1
2019-03-20 18:00:00,21.3
2019-03-20 19:00:00,14.7
2019-03-20 20:00:00,18.7
2019-03-20 21:00:00,1.7
2019-03-20 22:00:00,0.3
2019-03-20 23:00:00,4.5
