Group Starts,Avg - Delay (Peace Arch)
2019-03-05 00:00:00,0.6
2019-03-05 01:00:00,0.0
2019-03-05 02:00:00,0.0
2019-03-05 03:00:00,0.0
2019-03-05 04:00:00,0.0
2019-03-05 05:00:00,0.0
2019-03-05 06:00:00,0.9
2019-03-05 07:00:00,0.1
2019-03-05 08:00:00,0.3
2019-03-05 09:00:00,1.0
2019-03-05 10:00:00,1.4
2019-03-05 11:00:00,1.1
2019-03-05 12:00:00,0.9
2019-03-05 13:00:00,1.0
2019-03-05 14:00:00,1.3
2019-03-05 15:00:00,2.3
2019-03-05 16:00:00,1.5
2019-03-05 17:00:00,0.7
2019-03-05 18:00:00,29.8
2019-03-05 19:00:00,0.2
2019-03-05 20:00:00,0.1
2019-03-05 21:00:00,0.0
2019-03-05 22:00:00,0.0
2019-03-05 23:00:00,0.0
